허풍,Positive,0
허풍,Negative,0
허풍,Anger,0
허풍,Anticipation,0
허풍,Disgust,0
허풍,Fear,0
허풍,Joy,0
허풍,Sadness,0
허풍,Surprise,0
허풍,Trust,0
주판,Positive,0
주판,Negative,0
주판,Anger,0
주판,Anticipation,0
주판,Disgust,0
주판,Fear,0
주판,Joy,0
주판,Sadness,0
주판,Surprise,0
주판,Trust,1
버리다,Positive,0
버리다,Negative,1
버리다,Anger,0
버리다,Anticipation,0
버리다,Disgust,0
버리다,Fear,1
버리다,Joy,0
버리다,Sadness,1
버리다,Surprise,0
버리다,Trust,0
버려진,Positive,0
버려진,Negative,1
버려진,Anger,1
버려진,Anticipation,0
버려진,Disgust,0
버려진,Fear,1
버려진,Joy,0
버려진,Sadness,1
버려진,Surprise,0
버려진,Trust,0
포기,Positive,0
포기,Negative,1
포기,Anger,1
포기,Anticipation,0
포기,Disgust,0
포기,Fear,1
포기,Joy,0
포기,Sadness,1
포기,Surprise,1
포기,Trust,0
약화시키다,Positive,0
약화시키다,Negative,0
약화시키다,Anger,0
약화시키다,Anticipation,0
약화시키다,Disgust,0
약화시키다,Fear,0
약화시키다,Joy,0
약화시키다,Sadness,0
약화시키다,Surprise,0
약화시키다,Trust,0
감소,Positive,0
감소,Negative,0
감소,Anger,0
감소,Anticipation,0
감소,Disgust,0
감소,Fear,0
감소,Joy,0
감소,Sadness,0
감소,Surprise,0
감소,Trust,0
아바,Positive,1
아바,Negative,0
아바,Anger,0
아바,Anticipation,0
아바,Disgust,0
아바,Fear,0
아바,Joy,0
아바,Sadness,0
아바,Surprise,0
아바,Trust,0
대 수도 원장,Positive,0
대 수도 원장,Negative,0
대 수도 원장,Anger,0
대 수도 원장,Anticipation,0
대 수도 원장,Disgust,0
대 수도 원장,Fear,0
대 수도 원장,Joy,0
대 수도 원장,Sadness,0
대 수도 원장,Surprise,0
대 수도 원장,Trust,1
줄여 쓰다,Positive,0
줄여 쓰다,Negative,0
줄여 쓰다,Anger,0
줄여 쓰다,Anticipation,0
줄여 쓰다,Disgust,0
줄여 쓰다,Fear,0
줄여 쓰다,Joy,0
줄여 쓰다,Sadness,0
줄여 쓰다,Surprise,0
줄여 쓰다,Trust,0
약어,Positive,0
약어,Negative,0
약어,Anger,0
약어,Anticipation,0
약어,Disgust,0
약어,Fear,0
약어,Joy,0
약어,Sadness,0
약어,Surprise,0
약어,Trust,0
복부,Positive,0
복부,Negative,0
복부,Anger,0
복부,Anticipation,0
복부,Disgust,0
복부,Fear,0
복부,Joy,0
복부,Sadness,0
복부,Surprise,0
복부,Trust,0
복부의,Positive,0
복부의,Negative,0
복부의,Anger,0
복부의,Anticipation,0
복부의,Disgust,0
복부의,Fear,0
복부의,Joy,0
복부의,Sadness,0
복부의,Surprise,0
복부의,Trust,0
유 괴,Positive,0
유 괴,Negative,1
유 괴,Anger,0
유 괴,Anticipation,0
유 괴,Disgust,0
유 괴,Fear,1
유 괴,Joy,0
유 괴,Sadness,1
유 괴,Surprise,1
유 괴,Trust,0
이상한,Positive,0
이상한,Negative,1
이상한,Anger,0
이상한,Anticipation,0
이상한,Disgust,0
이상한,Fear,0
이상한,Joy,0
이상한,Sadness,0
이상한,Surprise,0
이상한,Trust,0
수차,Positive,0
수차,Negative,1
수차,Anger,0
수차,Anticipation,0
수차,Disgust,1
수차,Fear,0
수차,Joy,0
수차,Sadness,0
수차,Surprise,0
수차,Trust,0
중지,Positive,0
중지,Negative,0
중지,Anger,0
중지,Anticipation,0
중지,Disgust,0
중지,Fear,0
중지,Joy,0
중지,Sadness,0
중지,Surprise,0
중지,Trust,0
싫어하다,Positive,0
싫어하다,Negative,1
싫어하다,Anger,1
싫어하다,Anticipation,0
싫어하다,Disgust,1
싫어하다,Fear,1
싫어하다,Joy,0
싫어하다,Sadness,0
싫어하다,Surprise,0
싫어하다,Trust,0
혐오스러운,Positive,0
혐오스러운,Negative,1
혐오스러운,Anger,1
혐오스러운,Anticipation,0
혐오스러운,Disgust,1
혐오스러운,Fear,1
혐오스러운,Joy,0
혐오스러운,Sadness,0
혐오스러운,Surprise,0
혐오스러운,Trust,0
머물다,Positive,0
머물다,Negative,0
머물다,Anger,0
머물다,Anticipation,0
머물다,Disgust,0
머물다,Fear,0
머물다,Joy,0
머물다,Sadness,0
머물다,Surprise,0
머물다,Trust,0
능력,Positive,1
능력,Negative,0
능력,Anger,0
능력,Anticipation,0
능력,Disgust,0
능력,Fear,0
능력,Joy,0
능력,Sadness,0
능력,Surprise,0
능력,Trust,0
비열한,Positive,0
비열한,Negative,1
비열한,Anger,0
비열한,Anticipation,0
비열한,Disgust,1
비열한,Fear,0
비열한,Joy,0
비열한,Sadness,0
비열한,Surprise,0
비열한,Trust,0
제거,Positive,0
제거,Negative,0
제거,Anger,0
제거,Anticipation,0
제거,Disgust,0
제거,Fear,0
제거,Joy,0
제거,Sadness,0
제거,Surprise,0
제거,Trust,0
불타는,Positive,0
불타는,Negative,0
불타는,Anger,0
불타는,Anticipation,0
불타는,Disgust,0
불타는,Fear,0
불타는,Joy,0
불타는,Sadness,0
불타는,Surprise,0
불타는,Trust,0
비정상적인,Positive,0
비정상적인,Negative,1
비정상적인,Anger,0
비정상적인,Anticipation,0
비정상적인,Disgust,1
비정상적인,Fear,0
비정상적인,Joy,0
비정상적인,Sadness,0
비정상적인,Surprise,0
비정상적인,Trust,0
배로,Positive,0
배로,Negative,0
배로,Anger,0
배로,Anticipation,0
배로,Disgust,0
배로,Fear,0
배로,Joy,0
배로,Sadness,0
배로,Surprise,0
배로,Trust,0
주소,Positive,0
주소,Negative,0
주소,Anger,0
주소,Anticipation,0
주소,Disgust,0
주소,Fear,0
주소,Joy,0
주소,Sadness,0
주소,Surprise,0
주소,Trust,0
폐하다,Positive,0
폐하다,Negative,1
폐하다,Anger,1
폐하다,Anticipation,0
폐하다,Disgust,0
폐하다,Fear,0
폐하다,Joy,0
폐하다,Sadness,0
폐하다,Surprise,0
폐하다,Trust,0
폐지,Positive,0
폐지,Negative,1
폐지,Anger,0
폐지,Anticipation,0
폐지,Disgust,0
폐지,Fear,0
폐지,Joy,0
폐지,Sadness,0
폐지,Surprise,0
폐지,Trust,0
가증스러운,Positive,0
가증스러운,Negative,1
가증스러운,Anger,0
가증스러운,Anticipation,0
가증스러운,Disgust,1
가증스러운,Fear,1
가증스러운,Joy,0
가증스러운,Sadness,0
가증스러운,Surprise,0
가증스러운,Trust,0
질색,Positive,0
질색,Negative,1
질색,Anger,1
질색,Anticipation,0
질색,Disgust,1
질색,Fear,1
질색,Joy,0
질색,Sadness,0
질색,Surprise,0
질색,Trust,0
원주민,Positive,0
원주민,Negative,0
원주민,Anger,0
원주민,Anticipation,0
원주민,Disgust,0
원주민,Fear,0
원주민,Joy,0
원주민,Sadness,0
원주민,Surprise,0
원주민,Trust,0
중단하다,Positive,0
중단하다,Negative,1
중단하다,Anger,0
중단하다,Anticipation,0
중단하다,Disgust,0
중단하다,Fear,0
중단하다,Joy,0
중단하다,Sadness,0
중단하다,Surprise,0
중단하다,Trust,0
유산,Positive,0
유산,Negative,1
유산,Anger,0
유산,Anticipation,0
유산,Disgust,1
유산,Fear,1
유산,Joy,0
유산,Sadness,1
유산,Surprise,0
유산,Trust,0
불완전한,Positive,0
불완전한,Negative,1
불완전한,Anger,0
불완전한,Anticipation,0
불완전한,Disgust,0
불완전한,Fear,0
불완전한,Joy,0
불완전한,Sadness,1
불완전한,Surprise,0
불완전한,Trust,0
많이 있다,Positive,0
많이 있다,Negative,0
많이 있다,Anger,0
많이 있다,Anticipation,0
많이 있다,Disgust,0
많이 있다,Fear,0
많이 있다,Joy,0
많이 있다,Sadness,0
많이 있다,Surprise,0
많이 있다,Trust,0
연마,Positive,0
연마,Negative,1
연마,Anger,0
연마,Anticipation,0
연마,Disgust,0
연마,Fear,0
연마,Joy,0
연마,Sadness,0
연마,Surprise,0
연마,Trust,0
널리,Positive,0
널리,Negative,0
널리,Anger,0
널리,Anticipation,0
널리,Disgust,0
널리,Fear,0
널리,Joy,0
널리,Sadness,0
널리,Surprise,0
널리,Trust,0
폐지하다,Positive,0
폐지하다,Negative,1
폐지하다,Anger,0
폐지하다,Anticipation,0
폐지하다,Disgust,0
폐지하다,Fear,0
폐지하다,Joy,0
폐지하다,Sadness,0
폐지하다,Surprise,0
폐지하다,Trust,0
험준한,Positive,0
험준한,Negative,0
험준한,Anger,0
험준한,Anticipation,0
험준한,Disgust,0
험준한,Fear,0
험준한,Joy,0
험준한,Sadness,0
험준한,Surprise,1
험준한,Trust,0
갑자기,Positive,0
갑자기,Negative,0
갑자기,Anger,0
갑자기,Anticipation,0
갑자기,Disgust,0
갑자기,Fear,0
갑자기,Joy,0
갑자기,Sadness,0
갑자기,Surprise,0
갑자기,Trust,0
농양,Positive,0
농양,Negative,1
농양,Anger,0
농양,Anticipation,0
농양,Disgust,0
농양,Fear,0
농양,Joy,0
농양,Sadness,1
농양,Surprise,0
농양,Trust,0
부재,Positive,0
부재,Negative,1
부재,Anger,0
부재,Anticipation,0
부재,Disgust,0
부재,Fear,1
부재,Joy,0
부재,Sadness,1
부재,Surprise,0
부재,Trust,0
없는,Positive,0
없는,Negative,1
없는,Anger,0
없는,Anticipation,0
없는,Disgust,0
없는,Fear,0
없는,Joy,0
없는,Sadness,1
없는,Surprise,0
없는,Trust,0
부재자,Positive,0
부재자,Negative,1
부재자,Anger,0
부재자,Anticipation,0
부재자,Disgust,0
부재자,Fear,0
부재자,Joy,0
부재자,Sadness,1
부재자,Surprise,0
부재자,Trust,0
장기 결석,Positive,0
장기 결석,Negative,1
장기 결석,Anger,0
장기 결석,Anticipation,0
장기 결석,Disgust,0
장기 결석,Fear,0
장기 결석,Joy,0
장기 결석,Sadness,0
장기 결석,Surprise,0
장기 결석,Trust,0
압생트,Positive,0
압생트,Negative,0
압생트,Anger,0
압생트,Anticipation,0
압생트,Disgust,0
압생트,Fear,0
압생트,Joy,0
압생트,Sadness,0
압생트,Surprise,0
압생트,Trust,0
순수한,Positive,1
순수한,Negative,0
순수한,Anger,0
순수한,Anticipation,0
순수한,Disgust,0
순수한,Fear,0
순수한,Joy,0
순수한,Sadness,0
순수한,Surprise,0
순수한,Trust,0
사면,Positive,1
사면,Negative,0
사면,Anger,0
사면,Anticipation,0
사면,Disgust,0
사면,Fear,0
사면,Joy,1
사면,Sadness,0
사면,Surprise,0
사면,Trust,1
흡수 된,Positive,1
흡수 된,Negative,0
흡수 된,Anger,0
흡수 된,Anticipation,0
흡수 된,Disgust,0
흡수 된,Fear,0
흡수 된,Joy,0
흡수 된,Sadness,0
흡수 된,Surprise,0
흡수 된,Trust,0
흡착제,Positive,0
흡착제,Negative,0
흡착제,Anger,0
흡착제,Anticipation,0
흡착제,Disgust,0
흡착제,Fear,0
흡착제,Joy,0
흡착제,Sadness,0
흡착제,Surprise,0
흡착제,Trust,0
흡수하는,Positive,0
흡수하는,Negative,0
흡수하는,Anger,0
흡수하는,Anticipation,0
흡수하는,Disgust,0
흡수하는,Fear,0
흡수하는,Joy,0
흡수하는,Sadness,0
흡수하는,Surprise,0
흡수하는,Trust,0
흡수,Positive,0
흡수,Negative,0
흡수,Anger,0
흡수,Anticipation,0
흡수,Disgust,0
흡수,Fear,0
흡수,Joy,0
흡수,Sadness,0
흡수,Surprise,0
흡수,Trust,0
기권하다,Positive,0
기권하다,Negative,0
기권하다,Anger,0
기권하다,Anticipation,0
기권하다,Disgust,0
기권하다,Fear,0
기권하다,Joy,0
기권하다,Sadness,0
기권하다,Surprise,0
기권하다,Trust,0
기권,Positive,0
기권,Negative,0
기권,Anger,0
기권,Anticipation,0
기권,Disgust,0
기권,Fear,0
기권,Joy,0
기권,Sadness,0
기권,Surprise,0
기권,Trust,0
절제,Positive,0
절제,Negative,0
절제,Anger,0
절제,Anticipation,0
절제,Disgust,0
절제,Fear,0
절제,Joy,0
절제,Sadness,0
절제,Surprise,0
절제,Trust,0
추상,Positive,0
추상,Negative,0
추상,Anger,0
추상,Anticipation,0
추상,Disgust,0
추상,Fear,0
추상,Joy,0
추상,Sadness,0
추상,Surprise,0
추상,Trust,0
추출,Positive,0
추출,Negative,0
추출,Anger,0
추출,Anticipation,0
추출,Disgust,0
추출,Fear,0
추출,Joy,0
추출,Sadness,0
추출,Surprise,0
추출,Trust,0
불합리한,Positive,0
불합리한,Negative,1
불합리한,Anger,0
불합리한,Anticipation,0
불합리한,Disgust,0
불합리한,Fear,0
불합리한,Joy,0
불합리한,Sadness,0
불합리한,Surprise,0
불합리한,Trust,0
부조리,Positive,0
부조리,Negative,1
부조리,Anger,0
부조리,Anticipation,0
부조리,Disgust,0
부조리,Fear,0
부조리,Joy,0
부조리,Sadness,0
부조리,Surprise,0
부조리,Trust,0
풍부,Positive,1
풍부,Negative,1
풍부,Anger,0
풍부,Anticipation,1
풍부,Disgust,1
풍부,Fear,0
풍부,Joy,1
풍부,Sadness,0
풍부,Surprise,0
풍부,Trust,1
풍부한,Positive,1
풍부한,Negative,0
풍부한,Anger,0
풍부한,Anticipation,0
풍부한,Disgust,0
풍부한,Fear,0
풍부한,Joy,1
풍부한,Sadness,0
풍부한,Surprise,0
풍부한,Trust,0
남용,Positive,0
남용,Negative,1
남용,Anger,1
남용,Anticipation,0
남용,Disgust,1
남용,Fear,1
남용,Joy,0
남용,Sadness,1
남용,Surprise,0
남용,Trust,0
인접,Positive,0
인접,Negative,0
인접,Anger,0
인접,Anticipation,0
인접,Disgust,0
인접,Fear,0
인접,Joy,0
인접,Sadness,0
인접,Surprise,0
인접,Trust,0
최악의,Positive,0
최악의,Negative,1
최악의,Anger,0
최악의,Anticipation,0
최악의,Disgust,0
최악의,Fear,0
최악의,Joy,0
최악의,Sadness,1
최악의,Surprise,0
최악의,Trust,0
심연,Positive,0
심연,Negative,1
심연,Anger,0
심연,Anticipation,0
심연,Disgust,0
심연,Fear,1
심연,Joy,0
심연,Sadness,1
심연,Surprise,0
심연,Trust,0
학생,Positive,1
학생,Negative,0
학생,Anger,0
학생,Anticipation,0
학생,Disgust,0
학생,Fear,0
학생,Joy,0
학생,Sadness,0
학생,Surprise,0
학생,Trust,1
학원,Positive,1
학원,Negative,0
학원,Anger,0
학원,Anticipation,0
학원,Disgust,0
학원,Fear,0
학원,Joy,0
학원,Sadness,0
학원,Surprise,0
학원,Trust,0
액트,Positive,0
액트,Negative,0
액트,Anger,0
액트,Anticipation,0
액트,Disgust,0
액트,Fear,0
액트,Joy,0
액트,Sadness,0
액트,Surprise,0
액트,Trust,0
가속하다,Positive,0
가속하다,Negative,0
가속하다,Anger,0
가속하다,Anticipation,1
가속하다,Disgust,0
가속하다,Fear,0
가속하다,Joy,0
가속하다,Sadness,0
가속하다,Surprise,0
가속하다,Trust,0
가속,Positive,0
가속,Negative,0
가속,Anger,0
가속,Anticipation,0
가속,Disgust,0
가속,Fear,0
가속,Joy,0
가속,Sadness,0
가속,Surprise,0
가속,Trust,0
악센트,Positive,0
악센트,Negative,0
악센트,Anger,0
악센트,Anticipation,0
악센트,Disgust,0
악센트,Fear,0
악센트,Joy,0
악센트,Sadness,0
악센트,Surprise,0
악센트,Trust,0
강조하다,Positive,0
강조하다,Negative,0
강조하다,Anger,0
강조하다,Anticipation,0
강조하다,Disgust,0
강조하다,Fear,0
강조하다,Joy,0
강조하다,Sadness,0
강조하다,Surprise,0
강조하다,Trust,0
받아 들인다,Positive,0
받아 들인다,Negative,0
받아 들인다,Anger,0
받아 들인다,Anticipation,0
받아 들인다,Disgust,0
받아 들인다,Fear,0
받아 들인다,Joy,0
받아 들인다,Sadness,0
받아 들인다,Surprise,0
받아 들인다,Trust,0
수용 가능한,Positive,1
수용 가능한,Negative,0
수용 가능한,Anger,0
수용 가능한,Anticipation,0
수용 가능한,Disgust,0
수용 가능한,Fear,0
수용 가능한,Joy,0
수용 가능한,Sadness,0
수용 가능한,Surprise,0
수용 가능한,Trust,0
수락,Positive,1
수락,Negative,0
수락,Anger,0
수락,Anticipation,0
수락,Disgust,0
수락,Fear,0
수락,Joy,0
수락,Sadness,0
수락,Surprise,0
수락,Trust,0
접속하다,Positive,0
접속하다,Negative,0
접속하다,Anger,0
접속하다,Anticipation,0
접속하다,Disgust,0
접속하다,Fear,0
접속하다,Joy,0
접속하다,Sadness,0
접속하다,Surprise,0
접속하다,Trust,0
얻기 쉬운,Positive,1
얻기 쉬운,Negative,0
얻기 쉬운,Anger,0
얻기 쉬운,Anticipation,0
얻기 쉬운,Disgust,0
얻기 쉬운,Fear,0
얻기 쉬운,Joy,0
얻기 쉬운,Sadness,0
얻기 쉬운,Surprise,0
얻기 쉬운,Trust,0
가입,Positive,0
가입,Negative,0
가입,Anger,0
가입,Anticipation,0
가입,Disgust,0
가입,Fear,0
가입,Joy,0
가입,Sadness,0
가입,Surprise,0
가입,Trust,0
종범,Positive,0
종범,Negative,0
종범,Anger,0
종범,Anticipation,0
종범,Disgust,0
종범,Fear,0
종범,Joy,0
종범,Sadness,0
종범,Surprise,0
종범,Trust,0
사고,Positive,0
사고,Negative,1
사고,Anger,0
사고,Anticipation,0
사고,Disgust,0
사고,Fear,1
사고,Joy,0
사고,Sadness,1
사고,Surprise,1
사고,Trust,0
우연한,Positive,0
우연한,Negative,1
우연한,Anger,0
우연한,Anticipation,0
우연한,Disgust,0
우연한,Fear,1
우연한,Joy,0
우연한,Sadness,0
우연한,Surprise,1
우연한,Trust,0
우윤히,Positive,0
우윤히,Negative,0
우윤히,Anger,0
우윤히,Anticipation,0
우윤히,Disgust,0
우윤히,Fear,0
우윤히,Joy,0
우윤히,Sadness,0
우윤히,Surprise,1
우윤히,Trust,0
영예,Positive,1
영예,Negative,0
영예,Anger,0
영예,Anticipation,1
영예,Disgust,0
영예,Fear,0
영예,Joy,1
영예,Sadness,0
영예,Surprise,1
영예,Trust,1
수용하다,Positive,0
수용하다,Negative,0
수용하다,Anger,0
수용하다,Anticipation,0
수용하다,Disgust,0
수용하다,Fear,0
수용하다,Joy,0
수용하다,Sadness,0
수용하다,Surprise,0
수용하다,Trust,0
적응,Positive,1
적응,Negative,0
적응,Anger,0
적응,Anticipation,0
적응,Disgust,0
적응,Fear,0
적응,Joy,0
적응,Sadness,0
적응,Surprise,0
적응,Trust,0
반주,Positive,1
반주,Negative,0
반주,Anger,0
반주,Anticipation,1
반주,Disgust,0
반주,Fear,0
반주,Joy,1
반주,Sadness,0
반주,Surprise,0
반주,Trust,1
따르게 하다,Positive,0
따르게 하다,Negative,0
따르게 하다,Anger,0
